service_id,date,account_id,company_name,province,service_family,service_item,ticket_type,sla_hours,resolved,parts_used,labor_hours,revenue_usd
SRV_ACC00477_03,2026-03-22,ACC00477,Austral Energía S.A.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,4,1,1,3.93,4878.39
SRV_ACC00477_04,2024-12-11,ACC00477,Austral Energía S.A.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,48,1,2,7.18,2749.13
SRV_ACC00478_01,2024-04-19,ACC00478,Aconcagua Solutions Corp.,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,1,12.34,31012.46
SRV_ACC00478_02,2025-11-19,ACC00478,Aconcagua Solutions Corp.,Catamarca,Servicio técnico,Mantenimiento correctivo,preventive,8,1,5,1.86,4044.42
SRV_ACC00478_03,2025-09-16,ACC00478,Aconcagua Solutions Corp.,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,8,1,1,7.96,37317.46
SRV_ACC00479_01,2025-01-05,ACC00479,Delta Minera Argentina,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,audit,48,1,5,3.07,2761.15
SRV_ACC00479_02,2024-12-08,ACC00479,Delta Minera Argentina,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,0,1,1.64,35648.83
SRV_ACC00480_01,2024-12-27,ACC00480,Litoral Operaciones S.R.L.,Catamarca,Auditoria de Aire Sullair,Auditoría industrial,training,24,0,1,4.39,2751.44
SRV_ACC00480_02,2024-08-05,ACC00480,Litoral Operaciones S.R.L.,Catamarca,Servicio técnico,Mantenimiento correctivo,preventive,12,1,3,5.2,3653.67
SRV_ACC00481_01,2025-04-20,ACC00481,Aconcagua Oil Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,0,5.74,10816.98
SRV_ACC00481_02,2024-08-12,ACC00481,Aconcagua Oil Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,48,1,4,2.82,11249.87
SRV_ACC00481_03,2024-11-13,ACC00481,Aconcagua Oil Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,2,11.27,7442.65
SRV_ACC00481_04,2025-08-02,ACC00481,Aconcagua Oil Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,0,5,1.39,24179.62
SRV_ACC00482_01,2024-09-07,ACC00482,Cumbre Servicios Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,1.79,1527.33
SRV_ACC00482_02,2024-11-06,ACC00482,Cumbre Servicios Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,0,1.56,3651.79
SRV_ACC00482_03,2026-03-06,ACC00482,Cumbre Servicios Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,8,1,2,2.14,3608.21
SRV_ACC00482_04,2025-08-02,ACC00482,Cumbre Servicios Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,48,1,2,5.79,6200.04
SRV_ACC00482_05,2024-07-19,ACC00482,Cumbre Servicios Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,3,5.73,47898.74
SRV_ACC00483_01,2025-01-25,ACC00483,Litoral Minera S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,audit,12,1,1,1.06,505.39
SRV_ACC00483_02,2024-06-29,ACC00483,Litoral Minera S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,preventive,4,1,2,1.46,2621.29
SRV_ACC00483_03,2025-10-01,ACC00483,Litoral Minera S.R.L.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,4,1.4,1781.45
SRV_ACC00484_01,2025-05-21,ACC00484,Litoral Infraestructura S.R.L.,Neuquén,Cursos de capacitación,Capacitación técnica,preventive,48,0,1,3.03,2676.26
SRV_ACC00484_02,2025-03-25,ACC00484,Litoral Infraestructura S.R.L.,Neuquén,Servicio técnico,Mantenimiento correctivo,training,12,1,2,14.04,18414.85
SRV_ACC00484_03,2024-10-28,ACC00484,Litoral Infraestructura S.R.L.,Neuquén,Servicio técnico,Mantenimiento correctivo,preventive,4,1,0,5.05,4121.23
SRV_ACC00484_04,2024-07-03,ACC00484,Litoral Infraestructura S.R.L.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,3,10.77,3469.05
SRV_ACC00485_01,2025-03-29,ACC00485,Litoral Industrial Argentina,Salta,Servicio técnico,Mantenimiento correctivo,audit,48,1,1,5.69,1072.04
SRV_ACC00485_02,2024-04-20,ACC00485,Litoral Industrial Argentina,Salta,Servicio técnico,Mantenimiento correctivo,training,48,1,3,2.76,2803.3
SRV_ACC00485_03,2025-01-03,ACC00485,Litoral Industrial Argentina,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,4,1,1,2.2,24395.19
SRV_ACC00486_01,2025-12-13,ACC00486,Patagonia Tecnología Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,audit,4,1,2,0.87,4632.5
SRV_ACC00486_02,2024-06-20,ACC00486,Patagonia Tecnología Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,8,1,4,0.53,1217.64
SRV_ACC00486_03,2025-06-01,ACC00486,Patagonia Tecnología Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,48,1,2,2.13,7853.95
SRV_ACC00486_04,2025-10-21,ACC00486,Patagonia Tecnología Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,12,1,4,9.08,2590.94
SRV_ACC00486_05,2025-09-02,ACC00486,Patagonia Tecnología Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,0.58,4708.6
SRV_ACC00487_01,2024-11-27,ACC00487,Sur Servicios Argentina,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,48,1,5,3.25,1757.5
SRV_ACC00488_01,2025-01-27,ACC00488,Pampa Solutions Group,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,8,1,4,3.63,2451.12
SRV_ACC00488_02,2025-01-20,ACC00488,Pampa Solutions Group,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,audit,8,1,2,8.23,9981.16
SRV_ACC00488_03,2025-02-01,ACC00488,Pampa Solutions Group,Santa Fe,Servicio técnico,Mantenimiento correctivo,training,48,1,4,3.3,9511.46
SRV_ACC00489_01,2024-12-29,ACC00489,Patagonia Minera Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,4,1.8,16288.13
SRV_ACC00489_02,2026-01-15,ACC00489,Patagonia Minera Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,3,4.9,22135.13
SRV_ACC00489_03,2025-01-07,ACC00489,Patagonia Minera Argentina,Neuquén,Servicio técnico,Mantenimiento correctivo,preventive,4,1,2,4.92,11686.05
SRV_ACC00490_01,2026-01-27,ACC00490,Patagonia Energía S.R.L.,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,2,8.07,28690.98
SRV_ACC00490_02,2025-02-09,ACC00490,Patagonia Energía S.R.L.,Jujuy,Servicio técnico,Mantenimiento correctivo,training,48,1,1,1.38,9796.89
SRV_ACC00491_01,2026-03-19,ACC00491,Delta Minera Group,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,audit,48,1,1,1.79,2801.62
SRV_ACC00491_02,2025-02-07,ACC00491,Delta Minera Group,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,2,0.88,2827.52
SRV_ACC00491_03,2025-04-08,ACC00491,Delta Minera Group,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,2,3.57,10851.71
SRV_ACC00492_01,2026-02-18,ACC00492,Sur Logística Corp.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,8,3.0,2196.38
SRV_ACC00492_02,2024-10-11,ACC00492,Sur Logística Corp.,Mendoza,Servicio técnico,Mantenimiento correctivo,training,12,1,1,4.92,17319.03
SRV_ACC00492_03,2024-09-08,ACC00492,Sur Logística Corp.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,preventive,12,1,3,10.47,4584.79
SRV_ACC00493_01,2026-02-27,ACC00493,Delta Logística Group,Salta,Cursos de capacitación,Capacitación técnica,training,48,1,1,2.55,3133.7
SRV_ACC00493_02,2025-05-20,ACC00493,Delta Logística Group,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,3,1.51,4176.21
SRV_ACC00494_01,2025-07-05,ACC00494,Pampa Energía S.A.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,6.32,7956.7
SRV_ACC00495_01,2025-05-26,ACC00495,Sur Minera Servicios,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,2,1.21,40270.99
SRV_ACC00496_01,2024-08-25,ACC00496,Austral Oil Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,3,1.99,30248.23
SRV_ACC00496_02,2025-04-03,ACC00496,Austral Oil Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,48,1,1,1.47,15070.49
SRV_ACC00497_01,2025-07-17,ACC00497,Delta Oil S.A.,Mendoza,Servicio técnico,Mantenimiento correctivo,preventive,48,1,4,2.7,9231.7
SRV_ACC00497_02,2024-12-17,ACC00497,Delta Oil S.A.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,1,1.86,39438.89
SRV_ACC00497_03,2025-12-23,ACC00497,Delta Oil S.A.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,3.56,3504.21
SRV_ACC00497_04,2026-01-07,ACC00497,Delta Oil S.A.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,6,3.01,11201.79
SRV_ACC00498_01,2025-02-16,ACC00498,Austral Solutions Group,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,3,8.59,23909.21
SRV_ACC00498_02,2025-01-01,ACC00498,Austral Solutions Group,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,2,3.5,10111.87
SRV_ACC00498_03,2025-10-12,ACC00498,Austral Solutions Group,CABA,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,4.22,4526.74
SRV_ACC00498_04,2025-11-15,ACC00498,Austral Solutions Group,CABA,Servicio técnico,Mantenimiento correctivo,training,48,1,2,3.0,10153.69
SRV_ACC00498_05,2025-08-22,ACC00498,Austral Solutions Group,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,0,1.45,8402.98
SRV_ACC00499_01,2025-11-26,ACC00499,Andes Logística Corp.,Chubut,Servicio técnico,Mantenimiento correctivo,corrective,24,1,3,5.17,1477.34
SRV_ACC00499_02,2024-08-19,ACC00499,Andes Logística Corp.,Chubut,Cursos de capacitación,Capacitación técnica,preventive,48,1,4,8.97,2014.67
SRV_ACC00499_03,2025-05-19,ACC00499,Andes Logística Corp.,Chubut,Cursos de capacitación,Capacitación técnica,training,12,1,2,6.04,2736.44
SRV_ACC00499_04,2025-11-01,ACC00499,Andes Logística Corp.,Chubut,Servicio técnico,Mantenimiento correctivo,preventive,48,1,1,5.73,19113.76
SRV_ACC00499_05,2025-06-10,ACC00499,Andes Logística Corp.,Chubut,Cursos de capacitación,Capacitación técnica,preventive,24,0,0,3.84,4383.8
SRV_ACC00500_01,2026-01-17,ACC00500,Patagonia Solutions Argentina,San Juan,Cursos de capacitación,Capacitación técnica,training,24,1,1,4.88,4075.0
SRV_ACC00500_02,2024-08-25,ACC00500,Patagonia Solutions Argentina,San Juan,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,0,3.11,2898.86
SRV_ACC00500_03,2024-07-15,ACC00500,Patagonia Solutions Argentina,San Juan,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,3,12.77,2644.02
SRV_ACC00500_04,2024-12-22,ACC00500,Patagonia Solutions Argentina,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,0,15.55,20074.88
SRV_ACC00500_05,2025-12-26,ACC00500,Patagonia Solutions Argentina,San Juan,Servicio técnico,Mantenimiento correctivo,audit,48,1,1,2.58,18252.32
SRV_ACC00501_01,2025-04-14,ACC00501,Pampa Infraestructura Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,2,4.99,4743.79
SRV_ACC00501_02,2025-10-09,ACC00501,Pampa Infraestructura Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,audit,48,1,4,2.18,1144.76
SRV_ACC00502_01,2024-06-05,ACC00502,Delta Solutions S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,0,0,1.17,9117.34
SRV_ACC00502_02,2024-08-14,ACC00502,Delta Solutions S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,0,3.65,34074.8
SRV_ACC00502_03,2024-10-29,ACC00502,Delta Solutions S.R.L.,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,4,1,2,10.85,1129.8
SRV_ACC00503_01,2026-03-08,ACC00503,Andes Servicios Group,CABA,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,2.41,9768.88
SRV_ACC00503_02,2024-12-28,ACC00503,Andes Servicios Group,CABA,Cursos de capacitación,Capacitación técnica,preventive,48,1,1,1.15,1439.36
SRV_ACC00503_03,2024-08-01,ACC00503,Andes Servicios Group,CABA,Servicio técnico,Mantenimiento correctivo,preventive,4,1,5,2.25,15180.83
SRV_ACC00503_04,2025-01-27,ACC00503,Andes Servicios Group,CABA,Cursos de capacitación,Capacitación técnica,preventive,48,1,4,2.57,965.04
SRV_ACC00503_05,2025-12-24,ACC00503,Andes Servicios Group,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,3,7.95,28120.93
SRV_ACC00504_01,2025-09-21,ACC00504,Patagonia Infraestructura Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,4,1,1,7.86,2205.25
SRV_ACC00504_02,2024-05-02,ACC00504,Patagonia Infraestructura Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,48,1,3,0.54,1821.23
SRV_ACC00504_03,2026-02-28,ACC00504,Patagonia Infraestructura Corp.,Córdoba,Servicio técnico,Mantenimiento correctivo,audit,12,1,3,7.65,15998.31
SRV_ACC00505_01,2025-01-29,ACC00505,Cumbre Industrial Group,Córdoba,Servicio técnico,Mantenimiento correctivo,training,12,1,1,5.26,17354.02
SRV_ACC00505_02,2026-02-02,ACC00505,Cumbre Industrial Group,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,3,3.74,6993.63
SRV_ACC00505_03,2024-10-23,ACC00505,Cumbre Industrial Group,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,audit,24,1,2,10.5,5361.93
SRV_ACC00506_01,2025-05-06,ACC00506,Sur Industrial Group,Chubut,Cursos de capacitación,Capacitación técnica,corrective,24,0,2,1.69,2288.12
SRV_ACC00506_02,2025-02-03,ACC00506,Sur Industrial Group,Chubut,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,0,2.04,6260.0
SRV_ACC00506_03,2024-05-05,ACC00506,Sur Industrial Group,Chubut,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,1,3.62,34163.48
SRV_ACC00507_01,2024-08-23,ACC00507,Sur Infraestructura Group,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,4,2.84,7345.59
SRV_ACC00507_02,2025-08-31,ACC00507,Sur Infraestructura Group,Santa Fe,Cursos de capacitación,Capacitación técnica,audit,8,1,2,3.99,4837.92
SRV_ACC00508_01,2024-09-23,ACC00508,Delta Energía S.R.L.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,1,8.31,4827.92
SRV_ACC00508_02,2024-12-07,ACC00508,Delta Energía S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,training,48,1,1,1.28,1947.4
SRV_ACC00509_01,2026-01-25,ACC00509,Litoral Energía S.A.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,24,1,2,6.87,18570.61
SRV_ACC00509_02,2024-04-30,ACC00509,Litoral Energía S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,12,1,1,2.8,2367.22
SRV_ACC00510_01,2024-10-21,ACC00510,Norte Industrial Argentina,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,6.23,9920.11
SRV_ACC00510_02,2026-01-15,ACC00510,Norte Industrial Argentina,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,24,1,2,9.88,3415.37
SRV_ACC00511_01,2025-06-14,ACC00511,Patagonia Energía S.A.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,training,8,1,2,6.19,9095.49
SRV_ACC00511_02,2024-04-28,ACC00511,Patagonia Energía S.A.,Neuquén,Servicio técnico,Mantenimiento correctivo,training,12,1,3,3.61,7417.69
SRV_ACC00512_01,2025-07-19,ACC00512,Patagonia Infraestructura Argentina,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,12,1,4,3.11,7392.92
SRV_ACC00512_02,2024-07-22,ACC00512,Patagonia Infraestructura Argentina,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,2,6.22,41619.13
SRV_ACC00512_03,2024-07-12,ACC00512,Patagonia Infraestructura Argentina,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,1,3.51,9489.85
SRV_ACC00512_04,2024-09-04,ACC00512,Patagonia Infraestructura Argentina,Santa Fe,Cursos de capacitación,Capacitación técnica,training,24,1,2,1.32,2390.6
SRV_ACC00513_01,2024-06-01,ACC00513,Norte Tecnología Group,Catamarca,Cursos de capacitación,Capacitación técnica,corrective,48,0,3,1.22,2425.82
SRV_ACC00513_02,2024-05-08,ACC00513,Norte Tecnología Group,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,4,4.99,8853.45
SRV_ACC00513_03,2025-02-24,ACC00513,Norte Tecnología Group,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,2,3.15,2901.33
SRV_ACC00513_04,2025-09-11,ACC00513,Norte Tecnología Group,Catamarca,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,3,5.46,1197.62
SRV_ACC00513_05,2024-04-30,ACC00513,Norte Tecnología Group,Catamarca,Servicio técnico,Mantenimiento correctivo,training,12,1,1,4.36,15856.11
SRV_ACC00514_01,2025-08-13,ACC00514,Pampa Solutions Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,1.27,4687.55
SRV_ACC00514_02,2025-06-13,ACC00514,Pampa Solutions Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,48,1,1,5.22,1847.94
SRV_ACC00514_03,2024-06-12,ACC00514,Pampa Solutions Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,0,4.78,24239.56
SRV_ACC00514_04,2025-10-04,ACC00514,Pampa Solutions Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,1,1.87,8188.42
SRV_ACC00514_05,2024-08-26,ACC00514,Pampa Solutions Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,1,1.63,11472.86
SRV_ACC00515_01,2025-07-05,ACC00515,Patagonia Servicios Group,CABA,Cursos de capacitación,Capacitación técnica,training,8,1,4,2.28,1528.86
SRV_ACC00516_01,2024-05-02,ACC00516,Sur Infraestructura Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,1,7.9,5461.22
SRV_ACC00516_02,2024-12-18,ACC00516,Sur Infraestructura Servicios,Santa Cruz,Cursos de capacitación,Capacitación técnica,preventive,24,1,3,2.7,3170.77
SRV_ACC00516_03,2025-05-01,ACC00516,Sur Infraestructura Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,24,1,3,7.39,4320.11
SRV_ACC00517_01,2024-11-05,ACC00517,Austral Operaciones Group,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,6,3.99,8458.06
SRV_ACC00517_02,2026-02-07,ACC00517,Austral Operaciones Group,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,2,1.99,2237.04
SRV_ACC00517_03,2026-03-22,ACC00517,Austral Operaciones Group,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,12,0,0,6.72,2344.93
SRV_ACC00517_04,2026-03-02,ACC00517,Austral Operaciones Group,Santa Fe,Cursos de capacitación,Capacitación técnica,training,8,1,6,2.38,2593.26
SRV_ACC00517_05,2026-01-10,ACC00517,Austral Operaciones Group,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,8,1,1,3.58,33681.12
SRV_ACC00518_01,2024-06-24,ACC00518,Patagonia Operaciones Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,4,1,3,4.6,861.81
SRV_ACC00518_02,2024-07-29,ACC00518,Patagonia Operaciones Corp.,Santa Fe,Servicio técnico,Mantenimiento correctivo,audit,12,1,0,4.84,18077.21
SRV_ACC00518_03,2025-12-07,ACC00518,Patagonia Operaciones Corp.,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,0,3.11,5484.15
SRV_ACC00519_01,2025-07-28,ACC00519,Cumbre Operaciones S.A.,Córdoba,Servicio técnico,Mantenimiento correctivo,training,48,1,3,6.35,17656.75
SRV_ACC00519_02,2024-06-25,ACC00519,Cumbre Operaciones S.A.,Córdoba,Cursos de capacitación,Capacitación técnica,corrective,4,0,0,4.4,1071.76
SRV_ACC00519_03,2026-02-21,ACC00519,Cumbre Operaciones S.A.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,4,5.43,22907.99
SRV_ACC00520_01,2026-01-30,ACC00520,Litoral Tecnología Corp.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,0,3,1.38,10583.89
SRV_ACC00521_01,2026-02-02,ACC00521,Patagonia Industrial S.A.,Santa Cruz,Cursos de capacitación,Capacitación técnica,preventive,24,1,3,2.66,4858.02
SRV_ACC00522_01,2025-08-01,ACC00522,Patagonia Oil Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,training,48,0,2,3.78,9960.48
SRV_ACC00522_02,2024-12-07,ACC00522,Patagonia Oil Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,48,1,2,6.41,966.8
SRV_ACC00522_03,2024-05-30,ACC00522,Patagonia Oil Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,4,1,3,2.0,18171.31
SRV_ACC00522_04,2024-08-03,ACC00522,Patagonia Oil Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,4,0,1,1.29,10059.06
SRV_ACC00522_05,2024-07-28,ACC00522,Patagonia Oil Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,8,1,2,2.21,4032.96
